Tag,Solar(GWh),shortwave_radiation_sum,daylight_duration,sunshine_duration,Bruttoleistung(GWp)
2019-02-24,135.2,11.64,10.68019,9.479964,46.079608586999846
2019-02-25,147.1,11.71,10.73989,9.509591,46.09645323499985
2019-02-26,139.0,12.24,10.799496,9.280101,46.11745462099985
2019-02-27,158.3,12.31,10.858958,9.694834,46.15800821999985
2019-02-28,128.7,12.36,10.918322,9.594456,46.30507771899985
2019-03-01,33.8,7.1,10.978065,8.395199,46.30903833799985
2019-03-02,37.3,2.45,11.038233,0.024505297,46.30945319299985
2019-03-03,51.5,6.22,11.098779,3.075222,46.30951834799985
2019-03-04,63.9,5.09,11.159655,2.61972,46.311144107999844
2019-03-05,74.1,5.73,11.22082,3.901027,46.313609154999845
2019-03-06,106.0,11.15,11.282231,8.807693,46.31911023699985
2019-03-07,74.0,5.21,11.343848,0.94000345,46.322534346999845
2019-03-08,88.4,10.86,11.405624,8.234923,46.32620637099984
2019-03-09,62.8,3.72,11.46752,0.19657923,46.32665728799985
2019-03-10,54.4,3.55,11.529496,1.8694189,46.327598992999846
2019-03-11,70.6,9.08,11.59151,6.030226,46.33063403299984
2019-03-12,117.5,10.23,11.653524,7.790489,46.33582503899984
2019-03-13,84.5,12.38,11.715496,10.561842,46.33937194899984
2019-03-14,36.1,4.35,11.777388,0.28768635,46.342526448999834
2019-03-15,38.3,3.39,11.839157,0.5106548,46.347311908999835
2019-03-16,56.2,2.83,11.900767,0.678134,46.34762626399983
2019-03-17,109.3,14.11,11.962177,8.203348,46.34783640899984
2019-03-18,108.0,13.78,12.023349,10.825007,46.36022901899984
2019-03-19,143.4,12.61,12.08424,9.622375,46.36781036899984
2019-03-20,170.2,17.17,12.144892,10.926209,46.37514031299984
2019-03-21,174.8,17.23,12.205743,11.0195055,46.383892803999835
2019-03-22,174.1,16.71,12.266835,11.051107,46.39419566399983
2019-03-23,164.3,17.8,12.328137,11.1625,46.39601781699983
2019-03-24,145.6,15.07,12.389606,11.197568,46.396154261999826
2019-03-25,115.5,12.16,12.451216,9.25751,46.407203855999825
2019-03-26,91.1,7.67,12.51292,3.1622818,46.42227146599982
2019-03-27,97.4,6.48,12.57469,1.3539518,46.444927250999825
2019-03-28,108.5,5.63,12.636487,1.258184,46.48508882299982
2019-03-29,185.2,16.12,12.698274,11.217183,46.574012458999825
2019-03-30,216.4,19.38,12.760015,11.588832,46.60691548399981
2019-03-31,178.9,17.41,12.821674,11.62404,46.63302429399982
2019-04-01,226.8,15.83,12.883213,10.00092,46.63884487099982
2019-04-02,186.6,18.46,12.944592,11.692318,46.642114125999825
2019-04-03,126.4,16.85,13.005777,10.771854,46.64626600299982
2019-04-04,112.9,18.74,13.066723,11.130276,46.65163831499982
2019-04-05,84.2,9.84,13.127396,3.6319678,46.655437514999825
2019-04-06,183.4,14.45,13.187749,9.037755,46.656242479999825
2019-04-07,198.0,17.45,13.247746,11.908248,46.65628349999983
2019-04-08,154.2,15.77,13.3073435,10.832463,46.66064020399983
2019-04-09,154.5,14.88,13.366574,11.0,46.66485605899983
2019-04-10,163.4,14.23,13.425857,8.860944,46.669375088999836
2019-04-11,159.1,15.24,13.485233,10.098587,46.67616582799983
2019-04-12,118.6,16.38,13.544665,8.866874,46.68159008599983
2019-04-13,130.0,14.77,13.604117,11.366982,46.683346925999835
2019-04-14,122.1,11.11,13.663555,4.7142878,46.683575785999835
2019-04-15,238.6,22.21,13.722934,12.548334,46.699601690999835
2019-04-16,234.3,23.08,13.782217,12.5451145,46.70573864699984
2019-04-17,212.9,23.4,13.841368,12.596982,46.72083915399983
2019-04-18,248.6,22.4,13.90034,12.632455,46.728671404999844
2019-04-19,252.0,23.41,13.959096,12.720638,46.73028730999984
2019-04-20,252.2,24.17,14.0175905,12.772554,46.73188217499984
2019-04-21,253.9,24.25,14.07578,12.827419,46.73192177499984
2019-04-22,250.6,24.36,14.13362,12.913116,46.732208394999844
2019-04-23,197.9,20.04,14.191064,9.542676,46.747522584999835
2019-04-24,220.2,22.14,14.248062,12.452182,46.75646428499984
2019-04-25,224.4,23.85,14.304568,13.071551,46.77654716199984
2019-04-26,114.4,16.01,14.360532,7.8376846,46.79298107999984
2019-04-27,133.5,14.85,14.415902,6.9673567,46.79410469999983
2019-04-28,141.4,18.59,14.470622,12.571613,46.79455229499983
2019-04-29,107.9,8.24,14.524719,0.30769864,46.827250100999834
2019-04-30,209.7,19.05,14.578597,11.850942,46.89922708499983
2019-05-01,198.0,18.64,14.632293,13.5273485,46.90063471499983
2019-05-02,175.3,19.1,14.685761,11.952801,46.90422448299983
2019-05-03,133.3,13.72,14.738961,6.621034,46.91085596999984
2019-05-04,123.3,9.14,14.791844,2.6157377,46.91106567499983
2019-05-05,162.2,13.31,14.844365,3.2966144,46.91146726399983
2019-05-06,148.8,14.26,14.896478,8.218832,46.91491867899983
2019-05-07,185.3,12.66,14.948131,5.4447045,46.92360619099984
2019-05-08,120.6,11.54,14.999278,3.1016424,46.92958119099984
2019-05-09,151.5,19.59,15.049863,10.0,46.93403070399983
2019-05-10,153.0,20.85,15.099834,11.2347145,46.938391850999835
2019-05-11,116.1,14.58,15.149138,7.7182364,46.938773920999836
2019-05-12,190.6,9.55,15.197721,1.1758008,46.938898170999835
2019-05-13,252.4,24.13,15.245521,12.245144,46.947022695999834
2019-05-14,218.1,21.9,15.292483,11.918171,46.951494150999835
2019-05-15,189.8,13.81,15.338548,6.864655,46.96627095499983
2019-05-16,102.1,7.01,15.383652,0.049671527,46.96963609999983
2019-05-17,180.7,19.14,15.427732,11.889557,46.97960418999983
2019-05-18,246.5,25.71,15.470729,13.675128,46.980473639999836
2019-05-19,219.8,24.4,15.512637,13.784006,46.98058950999983
2019-05-20,107.1,10.44,15.553806,4.6763186,46.987628184999835
2019-05-21,89.3,8.63,15.594255,3.4966326,46.995174956999826
2019-05-22,107.3,10.23,15.633947,0.96358573,47.00244563099984
2019-05-23,254.1,20.34,15.6728325,9.355524,47.01198502099983
2019-05-24,240.5,18.66,15.710872,10.350076,47.023819402999834
2019-05-25,183.6,21.69,15.748015,13.994108,47.02551928099983
2019-05-26,205.5,22.64,15.784222,14.231956,47.02611827599983
2019-05-27,162.1,21.0,15.819441,12.056106,47.03885139099983
2019-05-28,128.7,7.45,15.853629,0.0,47.062215137999836
2019-05-29,193.9,13.81,15.886737,4.06122,47.10472218499983
2019-05-30,201.6,28.38,15.918717,14.166473,47.115222174999836
2019-05-31,177.9,17.83,15.949522,12.992657,47.16560380199983
2019-06-01,259.0,23.27,15.979101,14.288668,47.16767625299983
2019-06-02,270.5,27.63,16.007404,14.414286,47.16783611299983
2019-06-03,223.6,29.13,16.034386,14.30694,47.17235398299982
2019-06-04,249.8,27.26,16.059992,14.464905,47.17667945299982
2019-06-05,248.9,26.82,16.084179,14.438885,47.182903300999826
2019-06-06,142.8,22.92,16.106892,13.762685,47.18817665599981
2019-06-07,255.4,27.99,16.128086,14.576557,47.19288215899982
2019-06-08,200.0,19.31,16.147741,10.404753,47.19343336899982
2019-06-09,235.6,23.46,16.166025,10.115043,47.19348309399982
2019-06-10,159.6,21.91,16.18295,9.3721485,47.194203503999816
2019-06-11,172.4,19.0,16.1985,10.5939665,47.199062449999815
2019-06-12,147.9,22.98,16.212664,12.813259,47.20392078599982
2019-06-13,242.9,24.12,16.225426,14.363375,47.21091485099982
2019-06-14,227.0,25.8,16.236774,14.052474,47.21913332499982
2019-06-15,201.0,25.43,16.246698,13.248874,47.220188714999814
2019-06-16,161.4,13.36,16.255188,5.617979,47.22040758499981
2019-06-17,255.0,22.88,16.26223,14.652919,47.23551934599981
2019-06-18,252.7,24.49,16.267818,14.729918,47.25540772299981
2019-06-19,239.7,25.09,16.271942,13.877183,47.265390105999806
2019-06-20,171.2,22.68,16.274595,11.356619,47.27102114599981
2019-06-21,216.4,20.3,16.275772,13.942407,47.279084955999814
2019-06-22,202.2,20.46,16.275469,11.963792,47.279685057999814
2019-06-23,236.9,23.87,16.273676,14.552634,47.279861172999816
2019-06-24,274.0,29.04,16.270393,14.763811,47.28993954299981
2019-06-25,263.0,28.64,16.26562,14.686377,47.302740167999815
2019-06-26,257.9,28.25,16.259352,14.789008,47.31401457299981
2019-06-27,253.8,27.44,16.251593,14.765902,47.332763442999806
2019-06-28,265.7,29.63,16.242323,14.787058,47.38904202199981
2019-06-29,280.1,29.58,16.231441,14.784927,47.40774213699982
2019-06-30,268.2,29.58,16.218973,14.782055,47.42282940599981
2019-07-01,208.4,21.37,16.204947,11.146461,47.437438009999816
2019-07-02,230.5,28.43,16.1894,14.740116,47.442819001999815
2019-07-03,241.7,29.47,16.172375,14.750231,47.45018407499982
2019-07-04,263.1,29.39,16.153906,14.73024,47.45675301099981
2019-07-05,201.9,20.78,16.13403,10.821612,47.46220002799981
2019-07-06,195.6,26.15,16.112793,14.25928,47.46264722299981
2019-07-07,157.5,17.2,16.090227,10.924225,47.462771752999814
2019-07-08,171.5,25.5,16.066378,13.148675,47.46762205099981
2019-07-09,187.2,16.8,16.041279,11.389836,47.473069407999816
2019-07-10,247.4,21.92,16.014975,13.730123,47.47990359799981
2019-07-11,129.7,11.34,15.987505,2.9859185,47.48626968499981
2019-07-12,150.6,19.33,15.958908,10.774405,47.49212079199981
2019-07-13,144.2,15.99,15.929226,8.366952,47.49331951699981
2019-07-14,138.8,18.32,15.898493,11.607032,47.49353586199981
2019-07-15,156.7,20.15,15.866752,13.795929,47.50139547699981
2019-07-16,194.9,24.27,15.834044,14.43427,47.50675632699981
2019-07-17,219.4,22.86,15.800404,14.414204,47.51766663199981
2019-07-18,228.0,24.18,15.765811,14.476943,47.52508396499981
2019-07-19,167.0,14.8,15.729965,8.384485,47.53249835999981
2019-07-20,216.0,23.72,15.692867,14.003274,47.53331930999982
2019-07-21,202.0,19.42,15.65458,10.848441,47.53342379999982
2019-07-22,209.4,23.96,15.615168,13.955995,47.54103462499982
2019-07-23,261.7,26.73,15.574689,14.31583,47.548396295999815
2019-07-24,256.6,26.81,15.533203,14.25243,47.559218057999814
2019-07-25,246.8,25.54,15.490772,14.190055,47.57309073799982
2019-07-26,239.7,24.06,15.447452,14.024809,47.58559259299982
2019-07-27,188.2,13.51,15.403302,8.598175,47.58670254299982
2019-07-28,144.7,14.05,15.358373,7.8353457,47.588466467999815
2019-07-29,145.4,13.82,15.312723,7.0146375,47.60607750499982
2019-07-30,184.5,17.33,15.266404,10.637572,47.634488213999816
2019-07-31,143.6,11.14,15.219469,6.893197,47.70110997799981
2019-08-01,203.9,19.84,15.171967,13.813375,47.71692124999981
2019-08-02,172.9,19.19,15.123946,13.152558,47.72005948799981
2019-08-03,169.1,17.06,15.075459,12.896672,47.72072497499982
2019-08-04,219.3,19.8,15.026548,13.533896,47.720773954999814
2019-08-05,151.8,13.35,14.9772625,8.223617,47.734285622999806
2019-08-06,175.5,16.85,14.927647,9.063837,47.744901706999805
2019-08-07,113.5,10.71,14.877668,3.0785396,47.752904301999806
2019-08-08,209.1,17.15,14.826941,11.51262,47.7574015219998
2019-08-09,180.1,21.56,14.775449,13.0843315,47.761584241999806
2019-08-10,137.8,8.23,14.723245,4.481923,47.762378876999804
2019-08-11,216.2,21.56,14.670384,13.448449,47.7625145369998
2019-08-12,139.9,7.95,14.616924,2.0737102,47.7674834469998
2019-08-13,170.7,17.87,14.562911,10.769207,47.7735490799998
2019-08-14,212.2,20.31,14.508399,13.233913,47.7882116989998
2019-08-15,118.1,12.14,14.453436,7.8249393,47.803802153999804
2019-08-16,194.4,17.53,14.39807,12.470506,47.8149907409998
2019-08-17,104.2,11.5,14.342347,5.0595345,47.8158521359998
2019-08-18,164.2,21.51,14.286315,12.864319,47.8160276959998
2019-08-19,169.5,11.55,14.230015,5.497203,47.8218566299998
2019-08-20,115.9,7.17,14.173491,2.3422656,47.8293251379998
2019-08-21,210.4,18.91,14.116786,11.939565,47.8370892869998
2019-08-22,228.0,22.95,14.059939,12.816745,47.844292011999805
2019-08-23,223.3,20.52,14.002993,12.761555,47.8513807219998
2019-08-24,220.7,18.91,13.945984,12.404713,47.8528928319998
2019-08-25,209.4,20.51,13.888951,12.527838,47.8530724469998
2019-08-26,204.6,19.52,13.831933,12.312203,47.8639633459998
2019-08-27,200.7,19.75,13.77489,12.468618,47.875664402999796
2019-08-28,180.6,17.99,13.717428,11.550707,47.90005301699979
2019-08-29,155.6,13.08,13.659514,7.7072635,47.9529824479998
2019-08-30,200.8,19.51,13.6011915,12.292095,48.0109664889998
2019-08-31,216.5,19.59,13.542502,12.284359,48.0391159449998
2019-09-01,143.9,18.32,13.48349,11.567549,48.0406840699998
2019-09-02,167.0,15.2,13.424193,10.312066,48.0462635219998
2019-09-03,175.1,20.76,13.36465,12.196436,48.0500716569998
2019-09-04,202.5,20.57,13.3049,12.108492,48.058252276999795
2019-09-05,127.9,8.87,13.244981,4.521567,48.06289981599979
2019-09-06,162.5,10.22,13.184931,4.2922635,48.06943232999979
2019-09-07,95.5,6.41,13.1247835,1.9694563,48.0697182249998
2019-09-08,95.1,9.45,13.064577,5.6515064,48.069811122999795
2019-09-09,74.7,5.14,13.004345,2.0512788,48.07443697699979
2019-09-10,179.3,13.24,12.944124,9.007886,48.0807367689998
2019-09-11,176.6,17.38,12.883945,9.927407,48.0864205879998
2019-09-12,143.1,12.12,12.823846,9.27481,48.095505483999794
2019-09-13,136.6,11.12,12.763857,7.5144787,48.1037193419998
2019-09-14,192.8,13.88,12.704016,10.891406,48.104944976999796
2019-09-15,186.8,17.78,12.644351,11.615833,48.105291161999794
2019-09-16,107.7,12.25,12.584824,8.674737,48.111424248999796
2019-09-17,128.3,12.99,12.525031,9.408017,48.117115883999794
2019-09-18,180.2,15.52,12.464936,11.021197,48.1251906059998
2019-09-19,186.5,15.57,12.404575,11.377088,48.13288347599979
2019-09-20,180.3,17.13,12.343988,11.316494,48.1432791719998
2019-09-21,202.7,17.25,12.283207,11.255602,48.1566970119998
2019-09-22,166.6,15.17,12.22227,10.120647,48.1571062919998
2019-09-23,84.5,4.19,12.161214,2.2938678,48.1637887189998
2019-09-24,104.4,9.44,12.100076,6.3149967,48.1721529489998
2019-09-25,84.4,10.79,12.038885,9.14938,48.1825682239998
2019-09-26,71.8,9.97,11.977685,7.0820904,48.1936700769998
2019-09-27,76.8,8.07,11.916505,4.575249,48.2253919619998
2019-09-28,109.9,10.37,11.855384,9.880994,48.2336049319998
2019-09-29,101.2,13.98,11.794355,10.0,48.2360489769998
2019-09-30,100.2,8.9,11.733458,8.570526,48.3267293879998
2019-10-01,84.2,8.83,11.672723,6.7631826,48.3316397369998
2019-10-02,87.1,4.77,11.612192,0.5793036,48.343942076999795
2019-10-03,90.1,4.0,11.5519,0.44812492,48.344137696999795
2019-10-04,50.0,7.37,11.491882,3.0,48.345715281999794
2019-10-05,66.3,7.33,11.4321785,5.2614336,48.34633764499979
2019-10-06,70.5,5.92,11.372746,3.4589162,48.346435089999794
2019-10-07,105.8,9.78,11.313151,6.0,48.354501699999794
2019-10-08,41.4,3.1,11.253351,0.3367809,48.36056387099979
2019-10-09,58.7,3.71,11.193388,0.0,48.365328785999786
2019-10-10,86.3,6.33,11.133302,6.6614404,48.37924394999978
2019-10-11,89.3,8.06,11.0731325,7.7283077,48.38857253499979
2019-10-12,124.1,12.45,11.012921,9.954251,48.38933896999979
2019-10-13,123.7,12.02,10.952712,9.894932,48.38944706499979
2019-10-14,141.2,12.05,10.892544,9.832016,48.39472730399979
2019-10-15,107.4,9.5,10.83246,7.2653956,48.40175512299979
2019-10-16,85.9,7.63,10.772506,6.5548887,48.40680158099978
2019-10-17,83.2,9.33,10.712725,7.260392,48.43404776499978
2019-10-18,82.8,8.59,10.653161,7.977168,48.439786077999784
2019-10-19,48.3,6.28,10.593861,4.7077417,48.44736529999979
2019-10-20,75.4,10.24,10.534869,9.455468,48.447710360999785
2019-10-21,62.7,5.06,10.476238,3.0775206,48.45496832699978
2019-10-22,76.3,8.34,10.418014,7.6228986,48.46624049299979
2019-10-23,72.1,7.01,10.360245,6.509023,48.481013988999784
2019-10-24,68.2,9.69,10.302988,8.919949,48.497899615999785
2019-10-25,88.0,7.71,10.246289,6.539387,48.51244882099978
2019-10-26,107.4,6.58,10.190118,5.4483595,48.52109449599977
2019-10-27,65.3,7.91,10.133983,7.5833125,48.521451762999774
2019-10-28,74.5,9.49,10.077846,8.518614,48.53476973299978
2019-10-29,63.3,4.54,10.021757,2.8347414,48.58160185299977
2019-10-30,84.5,8.22,9.965769,8.471424,48.651517635999774
2019-10-31,108.2,9.63,9.90993,8.776531,48.71111674199977
2019-11-01,40.4,3.97,9.854299,3.779764,48.71497382199977
2019-11-02,43.7,5.39,9.798926,5.937358,48.71534974699976
2019-11-03,37.4,4.45,9.743871,2.0916772,48.715484696999766
2019-11-04,50.2,5.27,9.689191,6.1116405,48.720128913999766
2019-11-05,38.2,4.63,9.634943,2.513432,48.72490275399977
2019-11-06,33.5,3.97,9.58119,3.512068,48.73164441399977
2019-11-07,58.7,6.56,9.527991,6.0694714,48.73594222699977
2019-11-08,35.0,1.92,9.475413,0.0,48.74142328299977
2019-11-09,32.8,2.15,9.42352,0.56786704,48.74207293799977
2019-11-10,67.3,6.24,9.372378,7.020489,48.742193917999764
2019-11-11,41.3,4.46,9.322057,2.4347272,48.74741463999977
2019-11-12,38.7,2.58,9.272627,0.0,48.75244207099977
2019-11-13,32.1,2.02,9.224157,0.0,48.75705952399977
2019-11-14,74.9,7.11,9.176726,7.9303575,48.76676051799978
2019-11-15,26.5,2.67,9.130313,0.0,48.77421730199978
2019-11-16,34.6,3.65,9.084435,3.0909746,48.77543196199978
2019-11-17,21.6,2.53,9.039057,0.64185345,48.77579740199977
2019-11-18,31.2,3.28,8.994231,2.6805408,48.78104906199977
2019-11-19,39.2,3.61,8.950019,2.9739602,48.78732792699977
2019-11-20,23.2,3.67,8.906478,4.654565,48.79333493899978
2019-11-21,20.5,1.17,8.8636675,0.0,48.80107599599977
2019-11-22,31.7,3.41,8.82165,3.7266965,48.80840781499977
2019-11-23,50.8,5.7,8.780484,7.5340123,48.80943075499976
2019-11-24,41.0,4.04,8.740237,4.2346334,48.80961043499976
2019-11-25,14.9,3.01,8.7009735,1.9937491,48.81632081599976
2019-11-26,23.9,3.51,8.662756,3.5154233,48.82716717099976
2019-11-27,17.6,1.76,8.625655,1.6426114,48.84042980399976
2019-11-28,26.5,3.38,8.589738,5.5211153,48.86278216999976
2019-11-29,32.8,1.27,8.55507,0.2874761,48.89197674499976
2019-11-30,50.0,4.14,8.521725,5.935783,48.92035345999977
2019-12-01,22.8,2.85,8.489771,0.7480945,48.92206963999976
2019-12-02,32.9,3.17,8.45928,2.7926898,48.92563488999976
2019-12-03,36.3,1.72,8.430321,0.0,48.930765808999766
2019-12-04,62.2,5.28,8.402968,7.1002045,48.93751252899976
2019-12-05,49.0,4.54,8.377232,5.5958,48.94668686099976
2019-12-06,33.0,4.77,8.352801,6.878522,48.95127570999976
2019-12-07,20.3,1.78,8.329648,2.0,48.95166344999977
2019-12-08,25.4,3.5,8.307805,5.384976,48.95192446499976
2019-12-09,31.2,3.81,8.2873,6.771167,48.95627073899976
2019-12-10,47.6,3.02,8.268163,6.0997443,48.97116950399977
2019-12-11,22.7,4.05,8.250424,6.0115485,48.97561443599976
2019-12-12,17.5,1.74,8.234113,0.035800233,48.98320361099976
2019-12-13,17.9,1.22,8.219256,1.0,48.98878659499975
2019-12-14,23.8,1.51,8.205882,1.8448045,48.98947990399975
2019-12-15,29.8,1.44,8.194019,1.0,49.000452138999755
2019-12-16,29.7,4.01,8.183692,6.7024035,49.01796225199975
2019-12-17,35.3,4.33,8.174927,6.633738,49.03199406899975
2019-12-18,32.1,3.11,8.167747,5.269178,49.07248412799976
2019-12-19,45.0,3.24,8.162177,3.707586,49.08632933199976
2019-12-20,29.3,3.74,8.15824,4.600827,49.109750628999755
2019-12-21,33.3,2.12,8.155957,1.198576,49.11160385899975
2019-12-22,16.8,2.37,8.155349,0.50060505,49.11165616899975
2019-12-23,17.6,1.55,8.156434,1.2612216,49.13497807399976
2019-12-24,19.9,2.65,8.15923,3.246225,49.135118878999755
2019-12-25,14.2,1.63,8.16376,1.7436515,49.13515703899975
2019-12-26,28.9,2.59,8.170065,2.2877107,49.135453538999755
2019-12-27,22.2,1.98,8.178122,1.0258813,49.14390970899975
2019-12-28,38.4,3.1,8.187893,4.0447145,49.144940073999756
2019-12-29,58.1,4.89,8.199346,6.819485,49.14519944399975
2019-12-30,56.4,4.78,8.212444,6.815721,49.16386948399975
2019-12-31,38.7,2.94,8.227149,3.883085,49.16799755899976
2020-01-01,54.0,4.69,8.243426,6.7928414,49.17434260799976
2020-01-02,42.1,4.85,8.261233,6.6543455,49.20106605399976
2020-01-03,19.4,3.96,8.280532,6.0,49.21070077199976
2020-01-04,13.9,1.82,8.301284,0.7090777,49.212598876999756
2020-01-05,26.4,3.42,8.323448,6.2714815,49.21302329699976
2020-01-06,40.4,4.6,8.346987,6.8170915,49.22529813899976
2020-01-07,16.2,0.81,8.371855,0.0,49.24777183199976
2020-01-08,10.3,1.12,8.398015,0.0,49.26575473099976
2020-01-09,25.8,2.19,8.4254265,1.4473945,49.27751896199976
2020-01-10,32.5,3.5,8.454045,5.4653068,49.294539291999754
2020-01-11,39.2,2.36,8.483835,3.091061,49.29508468199976
2020-01-12,36.4,4.64,8.514753,5.563782,49.295298361999755
2020-01-13,28.2,1.36,8.546759,0.0,49.30611258499975
2020-01-14,40.6,4.65,8.579884,5.9931817,49.31627352899975
2020-01-15,68.1,5.68,8.614491,7.298226,49.33440187999976
2020-01-16,69.8,4.39,8.650577,5.6281652,49.344247453999756
2020-01-17,59.3,4.66,8.688064,7.113151,49.35975728899976
2020-01-18,31.9,3.32,8.726873,2.2765183,49.36128470399976
2020-01-19,32.6,3.18,8.7669325,2.418413,49.36184221899976
2020-01-20,47.9,4.62,8.808167,7.1532283,49.398681637999765
2020-01-21,68.7,6.67,8.850506,7.564977,49.41408275699976
2020-01-22,26.8,5.95,8.893874,6.080865,49.43151260699977
2020-01-23,30.6,4.51,8.938203,6.785496,49.44524820399976
2020-01-24,49.6,4.64,8.983424,5.4039097,49.46346646099976
2020-01-25,30.4,3.8,9.02947,2.6117651,49.46503512599976
2020-01-26,39.8,2.2,9.076275,0.0,49.46517615099976
2020-01-27,42.4,4.66,9.1237755,4.24664,49.48714210599976
2020-01-28,26.6,2.75,9.171905,2.8432536,49.51888504099976
2020-01-29,26.6,3.22,9.220605,3.620389,49.54640303299976
2020-01-30,48.9,4.47,9.2698145,4.798421,49.59612794099976
2020-01-31,37.7,1.88,9.319475,0.45021254,49.68585086599976
2020-02-01,34.7,4.85,9.369529,5.508641,49.68862128099976
2020-02-02,18.7,1.24,9.419921,0.27559537,49.68882215599975
2020-02-03,22.8,3.75,9.470689,3.9612374,49.69960678299976
2020-02-04,51.5,5.48,9.522337,7.5788507,49.73084366299976
2020-02-05,92.2,4.32,9.574887,4.6369157,49.74680384299975
2020-02-06,66.8,5.53,9.628269,5.030844,49.75173185899976
2020-02-07,81.1,4.36,9.682416,3.5552113,49.755917498999764
2020-02-08,92.7,8.89,9.737259,8.5976515,49.75660200299976
2020-02-09,84.7,7.85,9.792735,8.330903,49.75665172299976
2020-02-10,58.2,5.72,9.84878,7.18078,49.76086947499975
2020-02-11,55.5,6.73,9.905333,8.41397,49.76595221099976
2020-02-12,56.0,4.83,9.962331,6.044855,49.77087639799975
2020-02-13,44.6,5.05,10.019717,3.6397102,49.77853729299976
2020-02-14,36.5,3.7,10.077436,2.0744522,49.78552322199975
2020-02-15,101.5,8.0,10.135431,7.9590282,49.78671593199976
2020-02-16,46.6,4.68,10.193647,3.889771,49.78683919199976
2020-02-17,48.2,2.61,10.252028,1.3520112,49.79324199199976
2020-02-18,73.2,6.79,10.310528,8.107066,49.80055616799976
2020-02-19,61.1,4.3,10.36909,4.0107675,49.80941489499975
2020-02-20,49.7,2.79,10.427667,0.23939203,49.81933336599975
2020-02-21,100.3,6.01,10.486207,5.0,49.829205113999755
2020-02-22,83.6,10.24,10.544665,9.006058,49.83066639899975
2020-02-23,21.3,2.85,10.6030855,0.0,49.83085625899975
2020-02-24,46.2,2.88,10.661956,0.0,49.85296097699975
2020-02-25,65.9,2.67,10.721318,1.2624676,49.866238871999755
2020-02-26,60.7,8.52,10.781123,8.354838,49.878671261999756
2020-02-27,53.3,4.82,10.841322,0.66105646,49.90110200099976
2020-02-28,86.0,6.81,10.901866,4.183295,49.96641396099976
2020-02-29,78.1,8.79,10.962709,5.3215756,49.98639121199976
2020-03-01,105.1,8.82,11.023808,9.144428,49.988363956999756
2020-03-02,103.4,12.1,11.085114,7.813065,49.99469377599975
2020-03-03,74.3,4.33,11.146585,0.97459996,50.00020267999975
2020-03-04,90.3,6.26,11.208179,6.4299703,50.006326785999754
2020-03-05,82.0,6.45,11.269852,2.6040964,50.01272214199975
2020-03-06,38.7,4.74,11.33156,2.8614323,50.02495175499975
2020-03-07,74.6,7.42,11.393263,6.158241,50.026655885999745
2020-03-08,111.2,9.32,11.45492,8.488871,50.026890560999746
2020-03-09,83.4,5.87,11.516488,4.498537,50.04383567899974
2020-03-10,32.3,2.46,11.577929,0.0,50.05076365799975
2020-03-11,85.1,2.29,11.639199,0.0,50.05669972099975
2020-03-12,119.1,8.61,11.70026,7.0,50.06343854899975
2020-03-13,126.0,12.38,11.761071,10.727584,50.07112703599975
2020-03-14,158.4,10.21,11.821672,7.7746716,50.072213415999755
2020-03-15,186.1,16.16,11.882512,10.783594,50.07281528599975
2020-03-16,187.4,16.1,11.943634,10.810014,50.08357465599975
2020-03-17,124.0,6.61,12.005001,4.525376,50.098276403999755
2020-03-18,173.2,12.0,12.066575,9.148619,50.11315754999975
2020-03-19,153.9,14.7,12.128322,10.900104,50.122788723999754
2020-03-20,111.9,12.95,12.1902,10.349385,50.13307725899975
2020-03-21,96.3,4.94,12.252175,0.0,50.13533721899975
2020-03-22,223.9,15.48,12.31421,10.304681,50.13575034399975
2020-03-23,241.4,18.88,12.376268,11.304704,50.14686448499975
2020-03-24,238.6,19.22,12.438313,11.389669,50.15584292799976
2020-03-25,237.9,19.14,12.500307,11.426051,50.16735740199975
2020-03-26,200.2,17.02,12.562212,11.423841,50.18867317699976
2020-03-27,220.2,18.6,12.623992,11.474234,50.21755605799976
2020-03-28,223.2,16.72,12.685607,11.2722225,50.22190817799975
2020-03-29,84.1,11.85,12.74702,7.763802,50.22255675499975
2020-03-30,174.6,20.32,12.80819,11.633425,50.26489959399975
2020-03-31,189.9,13.62,12.869081,9.70041,50.34996191399975
2020-04-01,224.9,20.5,12.929648,11.745147,50.35879833999975
2020-04-02,203.3,20.55,12.989854,11.804899,50.36452993799975
2020-04-03,145.9,9.41,13.049733,7.4142547,50.37184457199975
2020-04-04,224.1,15.11,13.109708,9.519143,50.37340818999976
2020-04-05,253.5,21.13,13.169821,11.998336,50.37359765999975
2020-04-06,249.3,21.3,13.230035,12.067464,50.38089487399975
2020-04-07,237.9,21.35,13.290317,12.138672,50.40196194299975
2020-04-08,240.0,21.73,13.350629,12.242913,50.41071180599975
2020-04-09,223.9,17.32,13.410933,11.385916,50.425735989999744
2020-04-10,238.1,20.0,13.471193,12.127536,50.42631245099975
2020-04-11,249.3,21.95,13.531371,12.463217,50.42713014699976
2020-04-12,223.7,20.01,13.591429,12.330151,50.42726954699975
2020-04-13,173.9,15.0,13.651323,8.399236,50.42765062699975
2020-04-14,198.1,13.58,13.711018,10.593643,50.436072734999755
2020-04-15,245.3,22.01,13.770469,12.567356,50.44555831699976
2020-04-16,243.9,22.79,13.829635,12.591607,50.453170598999755
2020-04-17,244.2,19.52,13.888471,12.627309,50.46134703999975
